Year,Month,CTI,SOI,PDO,NAO,AMO,IOD,AO,QBO,EP,CP,PNA,AAO
1948,8,-0.217,-0.55,-1.56,-0.4,-0.017,-0.11,0.16387,NaN,-0.8747,-0.6192,NaN,NaN
1948,9,-0.355,-0.76,-1.74,-0.1,-0.047,-0.26,0.32928,NaN,-0.8643,-1.2992,NaN,NaN
1948,10,-0.458,0.54,-1.32,1.9,0.013,-0.04,0.96704,NaN,-0.9364,-2.244,NaN,NaN
1948,11,-0.0118,0.19,-0.89,-1.7,0.14,-0.11,0.84098,NaN,-0.4255,-1.5579,NaN,NaN
1948,12,0.157,-0.72,-1.7,-0.4,0.068,-0.55,0.69481,NaN,-1.4707,0.7665,NaN,NaN
1949,1,-0.65,-0.86,-2.01,1.1,0.159,-0.6,2.2137,NaN,-1.2485,0.2462,NaN,NaN
1949,2,0.443,0.05,-3.6,2.7,0.166,-0.28,2.2105,NaN,-0.2201,-0.5942,NaN,NaN
1949,3,-0.00953,0.49,-1,-0.4,0.044,-0.15,-0.24577,NaN,0.1334,-1.0493,NaN,NaN
1949,4,0.62,0.28,-0.53,3.1,0.105,-0.06,1.6387,NaN,0.4308,-0.3133,NaN,NaN
1949,5,0.296,-0.68,-1.07,-0.6,-0.018,0.2,-0.35093,NaN,-0.5819,-0.3577,NaN,NaN
1949,6,-0.258,-1.6,-0.7,-2.5,0.007,0.35,-0.55874,NaN,-0.789,-0.5641,NaN,NaN
1949,7,-0.206,-0.15,-0.56,-1.9,0.077,0.35,0.083782,NaN,-1.6126,-0.0814,NaN,NaN
1949,8,-0.419,-0.64,-1.3,-1.1,0.108,0.41,0.13962,NaN,-1.1129,-0.0675,NaN,NaN
1949,9,-0.816,0.17,-0.93,-1.4,0.076,0.39,-0.29722,NaN,-1.3545,-0.2182,NaN,NaN
1949,10,-1.08,0.38,-1.41,0.2,0.11,0.13,0.9421,NaN,-1.0952,-0.6105,NaN,NaN
1949,11,-1.29,-0.77,-0.83,2.2,0.114,-0.13,-1.1825,NaN,-0.8895,-1.2813,NaN,NaN
1949,12,-0.575,0.77,-0.8,0.7,0.124,-0.12,-0.7463,NaN,-0.4459,-1.8788,NaN,NaN
1950,1,-1.19,0.54,-2.13,0.2,0.117,-0.16,0.27727,NaN,-0.9717,-1.1536,-4.39,NaN
1950,2,-1.31,1.58,-2.91,1.9,-0.027,-0.58,0.80027,NaN,-1.0053,-0.7591,-0.45,NaN
1950,3,-0.438,1.79,-1.13,0.1,-0.1,-0.74,0.44203,NaN,0.358,-1.053,0.35,NaN
1950,4,-0.669,1.67,-1.2,2,-0.124,-0.24,0.3257,NaN,0.1101,-0.3496,-0.29,NaN
1950,5,-0.735,0.55,-2.23,-3,-0.052,0.05,0.30727,NaN,-0.2446,-1.2001,-0.33,NaN
1950,6,-0.515,3.06,-1.77,0.3,-0.036,-0.15,0.62815,NaN,-0.7378,-0.3835,0.15,NaN
1950,7,-1.03,2.14,-2.93,0.5,-0.049,-0.07,-0.52158,NaN,-0.4873,-0.5727,0.08,NaN
1950,8,-0.543,1.14,-0.7,2.4,0.026,0.07,-0.51073,NaN,0.0974,-0.7962,0.82,NaN
1950,9,-0.884,0.63,-2.14,4.4,0.016,-0.16,0.4686,NaN,-0.0096,-0.7649,1.07,NaN
1950,10,-0.866,1.68,-1.36,1.6,-0.084,-0.21,-0.13682,NaN,0.2885,-0.7199,0.04,NaN
1950,11,-1.01,0.89,-2.46,-0.6,0.086,0.01,-0.55337,NaN,-0.5931,-0.6058,-0.23,NaN
1950,12,-0.296,2.46,-0.76,-2,0.094,0.1,-1.7527,NaN,-0.3034,-1.0081,1.17,NaN
1951,1,-0.377,1.32,-1.54,1.2,0.109,0.36,0.32406,NaN,0.0134,-1.3173,-0.56,NaN
1951,2,-0.409,0.47,-1.06,1.7,0.005,0.61,-0.15129,NaN,0.1128,-1.03,-1.22,NaN
1951,3,-0.241,-0.71,-1.9,-2.6,0.019,0.26,-1.9541,NaN,-0.6717,-0.1868,-1.34,NaN
1951,4,0.575,-1.03,-0.36,-2,0.175,-0.09,-0.74165,NaN,-0.7234,-0.3213,0.67,NaN
1951,5,0.601,-1.29,-0.25,-2.6,0.179,0,-0.5717,NaN,-0.7844,-0.4439,1.07,NaN
1951,6,0.0444,-0.52,-1.09,-3.5,0.295,0.01,-0.79854,NaN,0.6088,-1.5808,0.01,NaN
1951,7,1.42,-1.33,0.7,0,0.428,-0.01,0.21202,NaN,1.2588,-0.9014,-0.02,NaN
1951,8,1.2,-0.75,-1.37,2.8,0.31,0.2,-0.22512,NaN,1.2002,-0.6087,0.02,NaN
1951,9,0.706,-1.17,-0.08,0.5,0.256,0.16,-0.59409,NaN,0.677,0.035,0.44,NaN
1951,10,1.15,-1.44,-0.32,2.1,0.265,-0.05,0.058973,NaN,0.9129,0.261,-0.22,NaN
1951,11,1.54,-0.98,-0.28,-0.2,0.181,-0.1,0.41223,NaN,0.8985,0.5644,0.34,NaN
1951,12,1.09,-0.9,-1.68,3.8,0.181,-0.25,2.2444,NaN,0.4711,0.7044,-2.12,NaN
1952,1,0.637,-0.92,-2.01,2.2,0.178,-0.4,0.63019,NaN,-0.051,0.4305,-1.88,NaN
1952,2,0.218,-0.83,-0.46,-1.6,0.189,-0.16,-1.6338,NaN,0.3257,-0.0356,0.07,NaN
1952,3,-0.0918,-0.02,-0.63,-2.3,0.237,0.16,-1.992,NaN,0.3172,0.2227,-1.42,NaN
1952,4,0.353,-0.73,-1.05,2.8,0.197,0.25,0.68334,NaN,-0.42,1.3497,1.08,NaN
1952,5,-0.0309,0.67,-1,-2.7,0.187,0.16,-0.72807,NaN,-0.4684,0.8812,-0.06,NaN
1952,6,-0.413,0.78,-1.43,-0.3,0.389,-0.1,-0.44505,NaN,-0.5205,0.3467,-0.74,NaN
1952,7,-0.419,0.51,-1.25,0.6,0.379,-0.25,0.58094,NaN,-0.3461,0.3564,-0.23,NaN
1952,8,-0.476,-0.38,-0.6,-0.9,0.41,-0.16,0.21302,NaN,-0.1117,0.3863,-0.17,NaN
1952,9,-0.309,-0.24,-0.89,-3.7,0.368,-0.24,-0.26261,NaN,-1.0501,0.7057,0.55,NaN
1952,10,-0.302,0.12,-0.35,0.1,0.361,-0.36,-0.45035,NaN,-0.2378,0.1279,1.14,NaN
1952,11,-0.469,-0.22,-0.76,-2.8,0.257,-0.15,-1.7996,NaN,-0.8955,0.2121,0.88,NaN
1952,12,-0.257,-1.4,0.04,-1.7,0.347,0.06,-1.5511,NaN,-0.5424,0.2923,1.49,NaN
1953,1,0.395,0.12,-0.57,-1.4,0.272,0.08,-0.42622,NaN,-0.4406,0.6846,0.99,NaN
1953,2,0.344,-0.72,-0.07,0.6,0.191,0.12,0.3051,NaN,0.1912,0.063,0.2,NaN
1953,3,0.504,-0.79,-1.12,0.5,0.148,0.14,1.6736,NaN,0.8921,-0.7318,-0.91,NaN
1953,4,0.953,-0.18,0.05,-3.2,0.32,0.27,-1.0449,NaN,0.7699,-0.7257,0.63,NaN
1953,5,0.718,-2.72,0.43,-1.5,0.349,0.52,-0.41549,NaN,0.3172,-0.5518,0.3,NaN
1953,6,0.565,-0.47,0.29,1.6,0.282,0.4,0.0845,NaN,-0.2763,0.1944,-0.53,NaN
1953,7,0.5,-0.06,0.74,2.6,0.35,0.02,0.53457,NaN,-0.4341,0.1831,0.43,NaN
1953,8,0.153,-1.89,0.05,2.9,0.265,0.04,0.26718,NaN,-0.2238,0.2109,-0.08,NaN
1953,9,0.92,-1.35,-0.63,2.1,0.286,0.23,1.0079,NaN,0.2693,-0.1941,0.07,NaN
1953,10,0.259,-0.18,-1.09,2.6,0.154,0.16,0.10668,NaN,-0.5938,0.3715,1.52,NaN
1953,11,0.497,-0.36,-0.03,3.6,0.251,0.08,0.71434,NaN,-0.6951,0.414,1.1,NaN
1953,12,0.15,-0.61,0.07,1.7,0.264,-0.01,1.4138,NaN,-0.5799,0.902,0.5,NaN
1954,1,-0.102,0.57,-1.32,0,0.233,-0.29,0.31117,NaN,-1.117,1.6709,-1.39,NaN
1954,2,-0.00561,-0.52,-1.61,1.9,0.102,-0.33,0.61957,NaN,-0.8657,0.9336,0.89,NaN
1954,3,0.139,-0.31,-0.52,0.9,0.107,0.06,0.86964,NaN,-0.4464,0.6207,-1.14,NaN
1954,4,-0.814,0.41,-1.33,0.8,-0.007,0.35,0.4048,NaN,-2.4333,1.1688,-1.48,NaN
1954,5,-0.946,0.15,0.01,-2.2,0.076,0.22,-1.6355,NaN,-2.1816,1.2831,0.5,NaN
1954,6,-0.993,-0.49,0.97,1.1,0.106,-0.04,-0.15941,NaN,-1.9183,0.998,0.13,NaN
1954,7,-1.04,0.36,0.43,4.2,-0.038,-0.14,0.45478,NaN,-1.4392,0.8894,-0.12,NaN
1954,8,-0.953,0.9,0.08,-0.2,-0.008,-0.15,0.16614,NaN,-1.1305,-0.0111,-0.4,NaN
1954,9,-0.964,0.17,-0.94,2.5,-0.004,-0.33,0.39075,NaN,-1.119,-0.2042,-0.39,NaN
1954,10,-1.08,0.09,0.52,1.8,-0.026,-0.41,0.63368,NaN,-1.1267,-0.2388,0.92,NaN
1954,11,-0.805,0.16,0.72,3.5,-0.02,-0.05,0.13768,NaN,-0.8533,-0.5861,2.36,NaN
1954,12,-0.873,1.31,-0.5,2.2,-0.045,0.21,0.3127,NaN,-1.39,-0.5435,0.25,NaN
1955,1,-0.254,-0.68,0.2,-2.5,0.082,-0.01,-0.57734,NaN,-0.7804,-0.8931,0.54,NaN
1955,2,0.166,1.3,-1.52,-2.9,0.047,-0.08,-1.5626,NaN,-0.1608,-0.6778,-2.3,NaN
1955,3,-0.462,0.13,-1.26,-3.2,0.048,0.17,-1.7178,NaN,-0.2846,-0.599,-1.88,NaN
1955,4,-0.465,-0.81,-1.97,1.1,0.102,0.06,0.019082,NaN,-1.0258,-0.7974,-0.93,NaN
1955,5,-0.848,0.88,-1.21,-0.2,0.183,-0.35,0.065768,NaN,-1.691,-0.1888,-0.12,NaN
1955,6,-0.875,1.63,-2.44,-0.3,0.2,-0.28,-0.29154,NaN,-1.632,-0.2971,0.24,NaN
1955,7,-0.962,1.8,-2.35,2.3,0.275,0.09,0.63027,NaN,-1.3307,-0.3024,-0.28,NaN
1955,8,-0.655,1.38,-2.25,2.2,0.181,0,1.0631,NaN,-1.3229,-0.8134,0.08,NaN
1955,9,-1.09,1.4,-1.95,5.4,0.209,-0.25,0.39341,NaN,-1.2707,-0.9786,-0.32,NaN
1955,10,-1.37,1.51,-2.8,-2.1,0.286,-0.13,0.15262,NaN,-1.2897,-1.8138,-0.02,NaN
1955,11,-1.83,1.38,-3.08,-4,0.393,0.07,-1.2001,NaN,-0.8792,-2.3454,-0.93,NaN
1955,12,-1.48,0.91,-2.75,-1.1,0.263,0.14,-0.40192,NaN,-1.5461,-1.7371,-0.91,NaN
1956,1,-1.14,1.16,-2.48,-1.2,0.193,0.35,-1.0631,NaN,-0.6313,-1.0707,0.34,NaN
1956,2,-0.533,1.1,-2.74,-2.9,0.101,0.52,-1.789,NaN,-0.2215,-0.5526,-2.57,NaN
1956,3,-0.396,0.89,-2.56,0.8,0.02,0.39,0.98601,NaN,0.2077,-1.0802,-0.47,NaN
1956,4,-0.0969,1.06,-2.17,-2,0.07,0.31,-0.92621,NaN,-0.0877,-0.8276,0.39,NaN
1956,5,-0.204,1.44,-1.41,6.3,-0.051,0.26,1.4639,NaN,-0.6501,-0.499,0.16,NaN
1956,6,-0.0719,1.26,-1.7,0.5,-0.258,-0.01,0.22924,NaN,-0.7945,-0.6145,-0.16,NaN
1956,7,-0.235,1.19,-1.03,-1.6,-0.084,-0.14,-0.15842,NaN,-0.5415,-1.4122,0.28,NaN
1956,8,-0.503,1.05,-1.16,-2.2,-0.092,0.08,-0.51577,NaN,-0.119,-1.5335,0.43,NaN
1956,9,-0.468,0.06,-0.71,-1.2,-0.083,0.03,0.056403,NaN,-0.5549,-1.2104,-0.35,NaN
1956,10,-0.433,1.92,-2.3,1.3,-0.036,-0.28,1.0817,NaN,-1.0469,-0.5963,-1.26,NaN
1956,11,-0.675,0.11,-2.11,2.4,-0.08,-0.28,-0.015442,NaN,-1.3372,-0.7246,1.58,NaN
1956,12,-0.568,0.99,-1.28,2.3,0.025,-0.11,0.01635,NaN,-1.5174,-0.1136,-0.05,NaN
1957,1,-0.548,0.43,-1.82,2.6,-0.074,-0.18,2.7234,NaN,-1.169,0.7763,-2.49,NaN
1957,2,-0.0175,-0.36,-0.68,-1.3,-0.1,-0.32,-1.6223,NaN,-0.1731,-0.3982,-1.97,NaN
1957,3,0.39,-0.37,0.03,-1.7,-0.013,-0.21,-1.7235,NaN,0.5741,-0.7149,0.73,NaN
1957,4,0.658,0.05,-0.58,1,-0.067,0.11,0.36985,NaN,0.1867,-0.5658,-0.35,NaN
1957,5,1.02,-1.18,0.57,-0.2,-0.115,0.36,-0.81691,NaN,0.7453,-1.041,0.74,NaN
1957,6,1.24,-0.37,1.76,-4.3,-0.006,0.28,-0.64063,NaN,1.2685,-0.9169,0.32,NaN
1957,7,1.49,0.18,0.72,-3.4,0.046,0.02,-0.48653,NaN,1.9542,-0.3971,0.07,NaN
1957,8,1.18,-1.08,0.51,0.8,0.209,-0.04,0.21132,NaN,1.0477,0.3344,0.03,NaN
1957,9,1.08,-1.01,1.59,-3.5,0.227,0.14,-0.74031,NaN,0.4523,0.332,0.83,NaN
1957,10,0.82,-0.09,1.5,4.2,0.156,0.23,0.95902,NaN,-0.0445,0.6212,0.94,NaN
1957,11,1.2,-1.23,-0.32,-2.6,0.09,0.13,-1.0488,NaN,0.3959,0.9901,0.56,NaN
1957,12,1.26,-0.44,-0.55,1.4,0.086,0.08,1.0344,NaN,0.4314,1.3724,-0.5,NaN
1958,1,1.36,-1.89,0.25,-0.6,0.055,0.18,-0.95062,NaN,-0.5409,2.1154,2.89,NaN
1958,2,1.18,-0.78,0.62,-3,0.195,0.18,-1.7322,NaN,-0.8002,1.7726,2.16,NaN
1958,3,0.868,-0.32,0.25,-3.1,0.35,-0.06,-2.55,NaN,-0.5802,0.9856,-0.35,NaN
1958,4,0.364,0.03,1.06,1.6,0.353,-0.18,-0.29001,NaN,-0.2865,0.4728,0.49,NaN
1958,5,0.224,-1.39,1.28,-1.4,0.208,-0.07,-0.3359,NaN,-0.2471,0.6991,0.51,NaN
1958,6,0.436,-0.27,1.33,-3,0.228,-0.16,-1.1648,NaN,-0.2721,0.8762,0.28,NaN
1958,7,0.347,0.23,0.89,-3.7,0.171,-0.41,-0.56385,NaN,-0.1321,0.4139,0.08,NaN
1958,8,0.193,0.72,1.06,-0.9,0.167,-0.43,-0.70888,NaN,-0.0271,0.8207,0.35,NaN
1958,9,-0.215,-0.34,0.29,-1.5,0.219,-0.34,0.14467,NaN,-0.332,0.2351,-0.54,NaN
1958,10,0.0333,-0.56,0.01,2.2,0.158,-0.32,0.56789,NaN,-0.6427,0.3834,0.01,NaN
1958,11,0.0751,-0.61,-0.18,2.2,0.192,-0.12,0.29622,NaN,-0.6833,0.9178,-0.6,NaN
1958,12,0.0241,-0.84,0.86,-1.4,0.226,0.3,-1.6464,NaN,-0.9541,1.082,1.17,NaN
1959,1,0.047,-0.94,0.69,-4.4,0.106,0.46,-1.8857,NaN,-0.9857,1.6178,-0.44,NaN
1959,2,0.0915,-1.5,-0.43,2,0.121,0.22,3.154,NaN,-0.4926,0.9202,-1.91,NaN
1959,3,0.431,0.77,-0.95,2.4,-0.021,0.07,1.9028,NaN,-0.3936,0.1997,0.61,NaN
1959,4,0.456,0.35,-0.02,1,0.002,0.23,0.013828,NaN,-0.4879,0.6772,-0.2,NaN
1959,5,0.222,0.14,0.23,-0.7,0.013,0.15,-0.29193,NaN,-0.5836,0.5671,-0.55,NaN
1959,6,-0.124,-0.96,0.44,1.7,-0.053,-0.24,-0.042955,NaN,-0.1428,0.3679,0.24,NaN
1959,7,-0.229,-0.47,-0.5,2.6,-0.025,-0.32,0.18671,NaN,-0.4279,-0.0964,0.23,NaN
1959,8,-0.226,-0.68,-0.62,0.1,0.018,-0.15,-0.6971,NaN,-0.8103,0.5867,-0.92,NaN
1959,9,-0.222,-0.01,-0.85,0.3,0.132,-0.21,-0.066116,NaN,-0.3821,0.2244,-0.45,NaN
1959,10,0.409,0.34,0.52,2.4,0.119,-0.25,-0.27046,NaN,-0.0891,0.085,0.11,NaN
1959,11,0.0865,0.9,1.11,1.4,0.057,-0.1,-1.2566,NaN,-0.0159,-0.6027,0.62,NaN
1959,12,0.0938,0.81,0.06,2.8,0.116,-0.16,0.0018102,NaN,-0.1888,-0.1139,0.75,NaN
1960,1,0.0231,-0.05,0.3,-2.8,0.183,-0.14,-2.2241,NaN,0.2955,-0.3555,0.11,NaN
1960,2,-0.0638,-0.25,0.52,-3.9,0.223,0.22,-1.8481,NaN,0.3701,-0.487,0.54,NaN
1960,3,0.176,0.47,-0.21,-0.9,0.095,0.19,-1.5326,NaN,0.2671,-0.2172,0.46,NaN
1960,4,0.101,0.79,0.09,1.9,0.103,-0.22,-0.34802,NaN,-0.0811,0.5841,0.4,NaN
1960,5,0.0352,0.3,0.91,0.3,0.309,-0.15,-0.85009,NaN,-0.4488,0.4441,0.28,NaN
1960,6,-0.171,-0.47,0.64,0.5,0.325,0.03,0.020551,NaN,-0.5274,0.6518,-0.2,NaN
1960,7,-0.227,0.5,-0.27,2.3,0.277,-0.26,-0.52294,NaN,-0.3438,0.8309,0.67,NaN
1960,8,-0.131,0.53,-0.38,-5.1,0.341,-0.49,-0.93415,NaN,-0.0925,0.7881,-0.59,NaN
1960,9,0.178,0.65,-0.94,1.8,0.217,-0.48,-0.3355,NaN,-0.0523,-0.0437,0.08,NaN
1960,10,-0.278,-0.2,0.09,-4.2,0.302,-0.61,-1.2238,NaN,-0.862,0.1347,0.34,NaN
1960,11,-0.531,0.6,-0.23,0.7,0.256,-0.59,-0.4994,NaN,-1.3033,0.0051,-0.35,NaN
1960,12,-0.267,0.63,0.17,2.6,0.144,-0.27,-0.20297,NaN,-0.9665,-0.0225,1.67,NaN
1961,1,-0.0263,-0.43,1.18,1,0.067,-0.08,-0.91527,NaN,-0.3769,-0.3049,2.55,NaN
1961,2,0.5,0.58,0.43,1.5,0.087,-0.05,1.2003,NaN,0.318,-0.8915,0.07,NaN
1961,3,0.0598,-2.47,0.09,0.5,0.154,-0.06,0.53237,NaN,-0.1707,-0.098,0.61,NaN
1961,4,-0.118,1.15,0.34,-1.3,0.233,-0.24,-0.45463,NaN,0.4428,0.0454,-0.76,NaN
1961,5,-0.0688,0.18,-0.06,-1.1,0.2,-0.24,0.2029,NaN,-0.0618,0.449,0.1,NaN
1961,6,0.185,-0.53,-0.61,4.9,0.039,0.24,0.7502,NaN,-0.293,0.613,0.73,NaN
1961,7,-0.34,0.18,-1.22,0,-0.013,0.74,-0.056581,NaN,-1.16,0.664,0.03,NaN
1961,8,-0.412,-0.16,-1.13,2.3,0.042,1.07,0.088717,NaN,-0.937,0.0168,0.64,NaN
1961,9,-0.758,0.11,-2.01,4.1,0.009,1.27,0.90651,NaN,-1.55,-0.48,-1.29,NaN
1961,10,-1.01,-0.73,-2.28,2.5,0.035,1.04,-0.083658,NaN,-1.15,-0.327,-1.23,NaN
1961,11,-0.249,0.68,-1.85,-0.1,0.073,0.49,0.10032,NaN,-1.02,-0.432,-0.64,NaN
1961,12,-0.255,1.31,-2.69,-5.8,0.219,0.32,-1.7899,NaN,-0.761,-0.258,-1.04,NaN
1962,1,-0.135,1.72,-1.29,2.9,0.155,0.49,1.9608,NaN,-0.313,-0.459,-0.52,NaN
1962,2,0.0759,-0.41,-1.15,0.6,0.158,0.45,0.1046,NaN,-0.0288,-0.172,-1.09,NaN
1962,3,-0.245,-0.32,-1.42,-5.3,0.171,0.22,-2.8796,NaN,-1.17,0.977,-0.62,NaN
1962,4,-0.808,0.3,-0.8,0.4,0.094,0.04,1.0792,NaN,-1.71,1.02,0.19,NaN
1962,5,-0.457,1.1,-1.22,-0.7,0.029,-0.15,-0.10348,NaN,-0.827,0.0351,-1.14,NaN
1962,6,-0.175,0.37,-1.62,-0.1,-0.065,-0.34,0.17625,NaN,-0.896,0.17,-0.6,NaN
1962,7,-0.282,-0.04,-1.46,-4.1,-0.002,-0.36,-0.91399,NaN,-0.652,0.478,-0.03,NaN
1962,8,-0.27,0.26,-0.48,1.1,-0.057,-0.14,0.20066,NaN,-0.31,0.214,-0.53,NaN
1962,9,-0.307,0.53,-1.58,-0.5,0.01,0.12,-0.062816,NaN,-0.614,-0.455,-0.11,NaN
1962,10,-0.326,0.95,-1.55,0.2,0.072,0.06,-0.073983,NaN,-0.692,-0.442,0.57,NaN
1962,11,-0.478,0.27,-0.37,-0.8,0.052,-0.21,-0.86902,NaN,-0.933,-0.589,0.95,NaN
1962,12,-0.686,-0.1,-0.96,-1.7,0.196,-0.17,-0.47447,NaN,-1.12,-0.438,1.11,NaN
1963,1,-0.354,0.8,-0.33,-7,0.163,0.21,-2.8627,NaN,-0.44,-0.34,-0.38,NaN
1963,2,-0.283,0.26,-0.16,-1.7,0.172,0.4,-1.0706,NaN,-0.404,0.0899,1.93,NaN
1963,3,0.134,0.66,-0.54,1.3,0.139,0.29,0.7821,NaN,-0.366,0.316,-1.93,NaN
1963,4,0.102,0.51,-0.41,-0.9,0.11,0.08,-0.51675,NaN,-0.397,1.2,0,NaN
1963,5,0.125,0.14,-0.65,6.9,-0.079,-0.11,0.79223,NaN,0.0935,0.351,-0.5,NaN
1963,6,0.262,-1.3,-0.88,-2.2,-0.041,-0.05,-0.64574,NaN,0.257,0.742,-0.55,NaN
1963,7,0.631,-0.13,-1,-2.8,-0.03,0.29,-0.24997,NaN,0.236,0.86,0,NaN
1963,8,0.782,-0.43,-1.03,0,-0.068,0.53,-0.59596,NaN,-0.174,0.801,0.39,NaN
1963,9,0.74,-0.6,0.45,3.1,-0.196,0.61,0.3768,NaN,-0.394,0.872,1.14,NaN
1963,10,0.707,-1.46,-0.52,3.7,-0.066,0.72,1.0094,NaN,-0.422,1.28,0.74,NaN
1963,11,0.839,-0.93,-2.08,-1.4,-0.051,0.61,-0.33305,NaN,-0.604,1.6,0.37,NaN
1963,12,0.91,-1.35,-1.08,-3.6,-0.054,0.06,-0.65853,NaN,-0.41,1.67,2.31,NaN
1964,1,0.723,-0.53,0.01,-1.9,-0.069,-0.5,1.1161,NaN,-0.955,1.28,-0.04,NaN
1964,2,0.162,-0.13,-0.21,-1.8,0.027,-0.6,-0.34172,NaN,-1.26,1.15,0.34,NaN
1964,3,-0.152,0.71,-0.87,-1.2,0.045,-0.35,-0.33379,NaN,-1.05,0.459,-1.84,NaN
1964,4,-0.618,1.78,-1.03,1.2,-0.14,-0.24,0.35354,NaN,-1.62,-0.0488,-1.52,NaN
1964,5,-1.02,-0.02,-1.91,2.6,0.047,-0.43,0.8809,NaN,-2.37,0.963,-1.39,NaN
1964,6,-1.08,0.72,-0.32,0,0.01,-0.56,0.1785,NaN,-1.33,-0.054,0.23,NaN
1964,7,-0.449,0.62,-0.51,3.6,-0.138,-0.42,0.88178,NaN,-0.608,0.296,-0.08,NaN
1964,8,-0.594,1.32,-1.03,-4.2,-0.228,-0.42,-1.1322,NaN,-0.842,-0.516,-0.66,NaN
1964,9,-0.403,1.29,-0.68,-1.4,-0.214,-0.65,-0.27942,NaN,0.162,-1.24,-0.63,NaN
1964,10,-0.499,1.26,-0.37,1.5,-0.265,-0.62,0.17969,NaN,0.103,-0.916,0.58,NaN
1964,11,-0.62,-0.06,-0.8,0.6,-0.16,-0.26,-0.37376,NaN,0.301,-1.4,-0.52,NaN
1964,12,-0.773,-0.49,-1.52,-0.2,-0.115,-0.13,-0.27814,NaN,-0.219,-1.23,-1.73,NaN
1965,1,-0.11,-0.52,-1.24,-0.3,-0.193,-0.33,-0.7028,NaN,-0.123,-1.13,0.14,NaN
1965,2,0.106,0.01,-1.16,-5.1,-0.171,-0.39,-1.8718,NaN,0.136,-1.02,-1.69,NaN
1965,3,0.333,0.24,0.04,-1.6,-0.072,-0.22,-0.72994,NaN,0.489,-0.825,-0.11,NaN
1965,4,0.524,-1.34,0.62,3.4,-0.091,-0.18,0.45413,NaN,1.38,-1.49,-0.65,NaN
1965,5,1.09,-0.03,-0.66,-1.3,-0.093,-0.41,-0.21753,NaN,1.34,-1.19,-0.78,NaN
1965,6,1.32,-1.63,-0.8,1.8,-0.121,-0.49,0.04713,NaN,0.963,-0.667,0.27,NaN
1965,7,1.3,-2.32,-0.47,-2.2,-0.182,-0.22,-0.48397,NaN,0.788,-0.237,0.08,NaN
1965,8,1.6,-1.37,0.2,1.2,-0.204,0.08,-0.11846,NaN,0.741,0.175,0.31,NaN
1965,9,1.46,-1.41,0.59,-0.4,-0.216,0.22,-0.69448,NaN,0.36,1.11,-0.74,NaN
1965,10,1.53,-1.22,-0.36,-0.4,-0.242,0.26,0.45338,NaN,0.1,1.46,0.89,NaN
1965,11,1.53,-1.86,-0.59,-3.5,-0.27,0.09,-1.371,NaN,0.461,1.66,-0.59,NaN
1965,12,1.4,0.02,0.06,0.7,-0.117,-0.18,-0.01977,NaN,0.589,1.61,-1.07,NaN
1966,1,1.26,-1.36,-0.82,-4.5,-0.07,-0.19,-2.9048,NaN,0.114,1.13,0.47,NaN
1966,2,0.776,-0.54,-0.03,-2.9,0.016,-0.12,-1.3635,NaN,-0.853,1.2,-1.28,NaN
1966,3,0.351,-1.75,-1.29,0.4,-0.004,-0.28,-0.89592,NaN,-2.09,2.34,0.92,NaN
1966,4,0.00669,-0.9,0.06,-1,0.05,-0.3,-2.2139,NaN,-1.73,2.14,-0.24,NaN
1966,5,-0.187,-0.71,-0.53,3,0.007,-0.06,1.1252,NaN,-2.22,1.49,-0.44,NaN
1966,6,-0.139,0.14,0.16,1.5,-0.039,0.03,0.48968,NaN,-1.95,1.55,0.59,NaN
1966,7,0.111,-0.15,0.26,0.5,-0.05,0.05,0.087676,NaN,-1.66,1.49,-0.11,NaN
1966,8,-0.0651,0.19,-0.35,-4.1,-0.038,0.28,-0.86662,NaN,-1.5,0.914,0.1,NaN
1966,9,-0.247,-0.24,-0.33,-1.7,0.006,0.29,0.25069,NaN,-1.75,0.413,1.09,NaN
1966,10,-0.0234,-0.33,-1.17,-4.6,0.019,0.01,-1.3863,NaN,-1.23,0.354,-0.41,NaN
1966,11,-0.481,-0.2,-1.15,0.5,0.009,-0.1,0.18314,NaN,-1.88,0.489,-1.08,NaN
1966,12,-0.542,-0.61,-0.32,2.3,0.086,-0.07,-1.5129,NaN,-1.45,0.101,0.54,NaN
1967,1,-0.393,1.52,-0.2,-2.5,0.087,-0.19,-0.018121,NaN,-0.624,0.131,-0.73,NaN
1967,2,-0.199,1.2,-0.18,2,0.094,-0.14,1.7264,NaN,0.0457,-0.44,-0.58,NaN
1967,3,-0.276,0.65,-1.2,2.8,-0.028,0.11,2.035,NaN,-0.695,0.152,-2.17,NaN
1967,4,-0.218,-0.12,-0.89,0.8,-0.009,0.13,1.5513,NaN,-1.44,0.129,-2.22,NaN
1967,5,0.147,-0.41,-1.24,-0.7,-0.181,0.15,0.02357,NaN,-1.09,0.581,-0.39,NaN
1967,6,0.309,0.67,-1.16,2.9,-0.255,0.51,0.63809,NaN,-0.929,1.1,0.24,NaN
1967,7,-0.189,0.18,-0.89,-0.2,-0.224,0.77,0.25947,NaN,-1.17,0.663,-0.36,NaN
1967,8,-0.925,0.44,-1.24,0.4,-0.159,0.66,-0.10411,NaN,-1.7,0.513,0.82,NaN
1967,9,-0.841,0.44,-0.72,0.5,-0.091,0.68,0.45936,NaN,-2.1,0.446,1.54,NaN
